,Unnamed: 0,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
1355,1355,Apartment/Condominium,"$1,324",594 sqft,Yes,$823,R2632189,,Residential,1993.0,,"305 - 2388 Triumph St, Vancouver, BC",1.0,1.0,1.0,08/11/2021,"$489,000",10/11/2021,"$535,000"
1356,1356,Apartment/Condominium,"$1,414",538 sqft,Yes,$927,R2630941,,Residential,1996.0,,"701 - 438 Seymour St, Vancouver, BC",1.0,1.0,1.0,02/11/2021,"$499,000",10/11/2021,"$518,000"
1357,1357,Apartment/Condominium,"$2,110",771 sqft,Yes,$998,R2631922,,Residential,2009.0,,"1107 - 788 Hamilton St, Vancouver, BC",1.0,1.0,1.0,08/11/2021,"$769,900",10/11/2021,"$764,000"
1358,1358,Single Family Residence,"$5,920",2046 sqft,Yes,$805,R2629947,,Residential,2010.0,,"5317 Mckinnon St, Vancouver, BC",5.0,6.0,2.0,31/10/2021,"$1,648,800",10/11/2021,"$1,770,000"
1359,1359,Apartment/Condominium,"$1,666",594 sqft,Yes,"$1,304",R2899915,,Residential,1998.0,,"811 - 933 Seymour St, Vancouver, BC",1.0,1.0,1.0,24/06/2024,"$775,000",-,Not Sold Yet
1360,1360,Apartment/Condominium,"$1,806",745 sqft,No,$939,R2625433,,Residential,2009.0,,"2508 - 128 W Cordova St, Vancouver, BC",1.0,1.0,0.0,12/10/2021,"$699,900",11/11/2021,"$690,000"
1361,1361,Townhouse,"$4,308",2088 sqft,Yes,$766,R2628601,,Residential,1982.0,,"8 - 1214 W 7th Ave, Vancouver, BC",2.0,3.0,1.0,24/10/2021,"$1,599,900",11/11/2021,"$1,594,000"
1362,1362,Apartment/Condominium,"$1,727",625 sqft,Yes,"$1,087",R2630801,,Residential,2007.0,,"1106 - 688 Abbott St, Vancouver, BC",1.0,1.0,1.0,02/11/2021,"$679,888",11/11/2021,"$672,500"
1363,1363,Single Family Residence,"$5,391",3387 sqft,Yes,$767,R2600279,,Residential,2014.0,,"2908 E 15th Ave, Vancouver, BC",7.0,10.0,1.0,07/07/2021,"$2,599,000",11/11/2021,"$2,530,000"
1364,1364,Apartment/Condominium,"$2,242",993 sqft,Yes,$886,R2631141,,Residential,1996.0,,"803 - 183 Keefer Pl, Vancouver, BC",2.0,2.0,1.0,03/11/2021,"$880,000",11/11/2021,"$865,000"
1365,1365,Apartment/Condominium,"$2,806",794 sqft,Yes,"$1,384",R2625158,,Residential,2002.0,,"3103 - 938 Nelson St, Vancouver, BC",1.0,1.0,1.0,11/10/2021,"$1,099,000",11/11/2021,"$1,080,000"
1366,1366,Single Family Residence,"$44,073",7684 sqft,Yes,"$1,301",R2629532,,Residential,1929.0,,"5560 Somerset Cres, Vancouver, BC",6.0,6.0,2.0,28/10/2021,"$9,998,000",11/11/2021,"$9,575,000"
1367,1367,Multi Family,"$3,174",1223 sqft,Yes,$964,R2610586,,Residential,2014.0,,"760 E 12th Ave, Vancouver, BC",2.0,3.0,1.0,31/08/2021,"$1,179,000",11/11/2021,"$1,170,000"
1368,1368,Apartment/Condominium,"$3,452",1559 sqft,Yes,"$1,153",R2653557,,Residential,1994.0,,"506 - 283 Davie St, Vancouver, BC",2.0,3.0,1.0,15/02/2022,"$1,798,000",-,-
1369,1369,Apartment/Condominium,"$2,201",710 sqft,Yes,"$1,125",R2625785,,Residential,2007.0,,"1204 - 1189 Melville St, Vancouver, BC",1.0,1.0,1.0,13/10/2021,"$799,000",12/11/2021,"$765,000"
1370,1370,Multi Family,"$4,979",1338 sqft,Yes,$970,R2607809,,Residential,2021.0,,"1820 E 12th Ave, Vancouver, BC",2.0,4.0,1.0,05/08/2021,"$1,299,000",12/11/2021,"$1,315,000"
1371,1371,Apartment/Condominium,"$5,059",1273 sqft,Yes,"$1,413",R2622555,,Residential,1999.0,,"3006 - 198 Aquarius Mews, Vancouver, BC",2.0,2.0,1.0,30/09/2021,"$1,799,000",12/11/2021,"$1,785,000"
1372,1372,Apartment/Condominium,,561 sqft,Yes,"$1,103",R2617761,,Residential,2023.0,,"313 - 3996 Dumfries St, Vancouver, BC",1.0,1.0,1.0,12/09/2021,"$618,900",12/11/2021,"$618,900"
1373,1373,Apartment/Condominium,"$6,944",1774 sqft,Yes,"$1,572",R2623457,,Residential,2017.0,,"302 - 1555 W 8th Ave, Vancouver, BC",2.0,3.0,2.0,04/10/2021,"$2,790,000",12/11/2021,"$2,700,000"
1374,1374,Apartment/Condominium,"$1,362",447 sqft,No,"$1,225",R2630477,,Residential,2009.0,,"1708 - 233 Robson St, Vancouver, BC",1.0,0.0,0.0,01/11/2021,"$548,000",12/11/2021,"$535,000"
1375,1375,Apartment/Condominium,"$2,662",760 sqft,Yes,"$1,314",R2629730,,Residential,2018.0,,"1105 - 1661 Quebec St, Vancouver, BC",2.0,2.0,1.0,31/10/2021,"$999,000",12/11/2021,"$993,000"
1376,1376,Single Family Residence,"$9,363",2915 sqft,Yes,"$1,228",R2624132,,Residential,1939.0,,"4850 Collingwood St, Vancouver, BC",3.0,4.0,2.0,05/10/2021,"$3,580,000",13/11/2021,"$3,500,000"
1377,1377,Apartment/Condominium,"$1,777",662 sqft,Yes,$980,R2632441,,Residential,1994.0,,"503 - 1050 Burrard St, Vancouver, BC",1.0,1.0,1.0,08/11/2021,"$649,000",13/11/2021,"$680,000"
1378,1378,Apartment/Condominium,"$11,111",1701 sqft,Yes,"$2,645",R2627978,,Residential,2004.0,,"2001 - 1281 W Cordova St, Vancouver, BC",2.0,2.0,2.0,17/10/2021,"$4,500,000",13/11/2021,"$4,150,000"
1379,1379,Apartment/Condominium,"$2,481",1430 sqft,Yes,$816,R2632583,,Residential,1994.0,,"403 - 238 Alvin Narod Mews, Vancouver, BC",2.0,3.0,1.0,09/11/2021,"$1,168,000",13/11/2021,"$1,180,000"
1380,1380,Apartment/Condominium,"$3,411",942 sqft,Yes,"$1,165",R2627069,,Residential,1995.0,,"1201 - 588 Broughton St, Vancouver, BC",2.0,2.0,1.0,17/10/2021,"$1,098,000",13/11/2021,"$1,200,000"
1381,1381,Apartment/Condominium,"$2,852",867 sqft,Yes,"$1,095",R2632957,,Residential,2010.0,,"2302 - 833 Homer St, Vancouver, BC",2.0,2.0,1.0,12/11/2021,"$950,000",13/11/2021,"$945,000"
1382,1382,Single Family Residence,"$7,172",1971 sqft,No,$760,R2713235,,Residential,1922.0,,"7668 Main St, Vancouver, BC",2.0,3.0,2.0,28/07/2022,"$1,498,000",-,-
1383,1383,Single Family Residence,"$19,376",4966 sqft,Yes,"$1,163",R2611404,,Residential,2013.0,,"2115 W 22nd Ave, Vancouver, BC",6.0,5.0,4.0,22/08/2021,"$5,780,000",13/11/2021,"$5,380,000"
1384,1384,Apartment/Condominium,"$1,317",670 sqft,Yes,$849,R2588661,,Residential,2009.0,,"313 - 2636 E Hastings St, Vancouver, BC",1.0,1.0,1.0,02/06/2021,"$569,000",14/11/2021,"$563,000"
1385,1385,Multi Family,$1,1469 sqft,Yes,"$1,115",R2631908,,Residential,2021.0,,"6352 Chester St, Vancouver, BC",3.0,3.0,1.0,07/11/2021,"$1,638,000",14/11/2021,"$1,638,000"
1386,1386,Apartment/Condominium,"$1,260",637 sqft,Yes,$783,R2631990,,Residential,1981.0,,"115 - 1429 E 4th Ave, Vancouver, BC",1.0,1.0,1.0,08/11/2021,"$499,000",14/11/2021,"$547,000"
1387,1387,Apartment/Condominium,"$1,461",843 sqft,Yes,$682,R2628795,,Residential,1994.0,,"309 - 3638 Rae Ave, Vancouver, BC",2.0,2.0,1.0,25/10/2021,"$575,000",14/11/2021,"$560,000"
1388,1388,Apartment/Condominium,"$1,864",709 sqft,Yes,"$1,022",R2624631,,Residential,1997.0,,"404 - 2036 York Ave, Vancouver, BC",1.0,2.0,1.0,10/10/2021,"$725,000",14/11/2021,"$697,000"
1389,1389,Apartment/Condominium,"$1,399",521 sqft,Yes,"$1,040",R2803179,,Residential,2014.0,,"1001 - 2689 Kingsway, Vancouver, BC",1.0,1.0,1.0,30/07/2023,"$542,000",08/08/2023,"$550,000"
1390,1390,Apartment/Condominium,"$2,131",815 sqft,Yes,$980,R2631818,,Residential,2014.0,,"605 - 8588 Cornish St, Vancouver, BC",2.0,2.0,1.0,05/11/2021,"$799,000",14/11/2021,"$780,000"
1391,1391,Townhouse,"$2,370",1596 sqft,No,$531,R2632067,,Residential,1983.0,,"3312 Flagstaff Pl, Vancouver, BC",2.0,3.0,2.0,08/11/2021,"$849,000",14/11/2021,"$945,000"
1392,1392,Apartment/Condominium,"$1,438",606 sqft,Yes,"$1,072",R2648839,,Residential,2004.0,,"407 - 997 W 22nd Ave, Vancouver, BC",1.0,1.0,1.0,01/02/2022,"$650,000",06/02/2022,"$665,000"
1393,1393,Apartment/Condominium,"$2,189",1064 sqft,Yes,$816,R2626949,,Residential,2018.0,,"115 - 3289 Riverwalk Ave, Vancouver, BC",2.0,2.0,1.0,18/10/2021,"$869,000",15/11/2021,"$860,000"
1394,1394,Apartment/Condominium,"$2,057",834 sqft,Yes,$839,R2625636,,Residential,2016.0,,"207 - 231 E Pender St, Vancouver, BC",1.0,2.0,1.0,12/10/2021,"$699,900",14/11/2021,"$677,500"
1395,1395,Apartment/Condominium,"$7,127",1482 sqft,Yes,"$1,780",R2826060,,Residential,2013.0,,"3202 - 667 Howe St, Vancouver, BC",2.0,2.0,1.0,15/10/2023,"$2,638,000",-,Not Sold Yet
1396,1396,Apartment/Condominium,"$1,289",495 sqft,No,$945,R2632203,,Residential,2012.0,,"204 - 4372 Fraser St, Vancouver, BC",1.0,1.0,0.0,08/11/2021,"$468,000",15/11/2021,"$470,000"
1397,1397,Single Family Residence,"$7,136",3007 sqft,Yes,$784,R2609356,,Residential,1992.0,,"6301 Nanaimo St, Vancouver, BC",3.0,6.0,4.0,11/08/2021,"$2,358,000",15/11/2021,"$2,270,000"
1398,1398,Apartment/Condominium,"$2,318",534 sqft,Yes,"$1,683",R2896689,,Residential,2019.0,,"1783 - 87 Nelson St, Vancouver, BC",1.0,1.0,0.0,18/06/2024,"$899,000",-,Not Sold Yet
1399,1399,Single Family Residence,"$5,243",3305 sqft,No,$907,R2631561,,Residential,1910.0,,"1829 Parker St, Vancouver, BC",3.0,6.0,3.0,07/11/2021,"$2,999,000",15/11/2021,"$3,501,000"
1400,1400,Apartment/Condominium,"$1,900",732 sqft,Yes,$998,R2631814,,Residential,2012.0,,"204 - 222 E 30th Ave, Vancouver, BC",1.0,1.0,1.0,07/11/2021,"$731,000",15/11/2021,"$731,000"
1401,1401,Apartment/Condominium,"$1,558",767 sqft,Yes,$782,R2623019,,Residential,1999.0,,"PH6 - 2733 Chandlery Pl, Vancouver, BC",2.0,2.0,2.0,30/09/2021,"$599,900",15/11/2021,"$594,000"
1402,1402,Apartment/Condominium,"$1,420",717 sqft,Yes,$878,R2632263,,Residential,1990.0,,"PH3 - 1433 E 1st Ave, Vancouver, BC",1.0,1.0,2.0,08/11/2021,"$629,900",15/11/2021,"$659,000"
1403,1403,Apartment/Condominium,"$3,869",1500 sqft,Yes,$999,R2632234,,Residential,1995.0,,"1301 - 1177 Pacific Blvd, Vancouver, BC",2.0,3.0,2.0,08/11/2021,"$1,499,900",15/11/2021,"$1,495,000"
1404,1404,Apartment/Condominium,"$2,173",787 sqft,Yes,"$1,393",R2628016,,Residential,2021.0,,"107 - 4932 Cambie St, Vancouver, BC",2.0,2.0,1.0,21/10/2021,"$1,097,000",15/11/2021,"$1,083,000"
1405,1405,Apartment/Condominium,"$2,785",787 sqft,Yes,"$1,218",R2627631,,Residential,2019.0,,"2808 - 1283 Howe St, Vancouver, BC",2.0,2.0,1.0,19/10/2021,"$959,000",15/11/2021,"$945,000"
1406,1406,Apartment/Condominium,"$1,624",635 sqft,Yes,$878,R2632058,,Residential,2015.0,,"1110 - 8288 Granville St, Vancouver, BC",1.0,1.0,1.0,08/11/2021,"$558,000",15/11/2021,"$620,000"
1407,1407,Apartment/Condominium,"$1,385",414 sqft,No,"$1,205",R2630759,,Residential,1999.0,,"908 - 501 Pacific St, Vancouver, BC",1.0,1.0,0.0,31/10/2021,"$499,000",15/11/2021,"$499,000"
1408,1408,Apartment/Condominium,"$1,873",913 sqft,Yes,$786,R2631178,,Residential,2006.0,,"1205 - 5380 Oben St, Vancouver, BC",2.0,2.0,1.0,03/11/2021,"$718,000",16/11/2021,"$706,000"
1409,1409,Apartment/Condominium,"$1,824",706 sqft,Yes,$890,R2632098,,Residential,1994.0,,"707 - 1177 Hornby St, Vancouver, BC",1.0,1.0,1.0,07/11/2021,"$629,000",16/11/2021,"$600,000"
1410,1410,Apartment/Condominium,"$3,481",1362 sqft,Yes,$822,R2621102,,Residential,1994.0,,"305 - 1318 W 6th Ave, Vancouver, BC",2.0,3.0,2.0,26/09/2021,"$1,120,000",16/11/2021,"$1,065,000"
1411,1411,Apartment/Condominium,"$2,811",899 sqft,Yes,"$1,221",R2621063,,Residential,1999.0,,"2109 - 1239 W Georgia St, Vancouver, BC",2.0,3.0,1.0,26/09/2021,"$1,098,000",16/11/2021,"$1,078,000"
1412,1412,Apartment/Condominium,"$5,097",1356 sqft,Yes,"$1,386",R2632197,,Residential,2019.0,,"204 - 6333 West Blvd, Vancouver, BC",2.0,2.0,2.0,06/11/2021,"$1,880,000",16/11/2021,"$1,810,000"
1413,1413,Apartment/Condominium,"$1,510",866 sqft,Yes,$640,R2632496,,Residential,1997.0,,"313 - 4989 Duchess St, Vancouver, BC",2.0,2.0,0.0,06/11/2021,"$555,000",16/11/2021,"$564,000"
1414,1414,Apartment/Condominium,"$1,774",880 sqft,Yes,$795,R2630809,,Residential,2005.0,,"907 - 3663 Crowley Dr, Vancouver, BC",2.0,2.0,1.0,01/11/2021,"$699,900",16/11/2021,"$705,000"
1415,1415,Multi Family,,1688 sqft,Yes,$768,R2856579,,Residential,2023.0,,"2961 E 2nd Ave, Vancouver, BC",3.0,5.0,2.0,05/03/2024,"$1,298,000",11/03/2024,"$1,600,000"
1416,1416,Townhouse,"$2,107",1660 sqft,Yes,$831,R2611077,,Residential,2005.0,,"6202 Logan Lane, Vancouver, BC",3.0,3.0,2.0,18/08/2021,"$1,380,000",17/11/2021,"$1,300,000"
1417,1417,Apartment/Condominium,"$4,129",1082 sqft,Yes,"$1,107",R2633281,,Residential,2006.0,,"PH3209 - 610 Granville St, Vancouver, BC",1.0,1.0,2.0,14/11/2021,"$1,198,000",18/11/2021,"$1,180,000"
1418,1418,Apartment/Condominium,"$2,598",926 sqft,Yes,"$1,241",R2631173,,Residential,1999.0,,"1507 - 1239 W Georgia St, Vancouver, BC",2.0,3.0,1.0,03/11/2021,"$1,149,888",17/11/2021,"$1,125,000"
1419,1419,Townhouse,,822 sqft,Yes,"$1,003",R2614556,,Residential,2022.0,,"3 - 3619 Rae Ave, Vancouver, BC",2.0,2.0,1.0,01/09/2021,"$825,000",17/11/2021,"$799,000"
1420,1420,Townhouse,,822 sqft,Yes,"$1,015",R2720998,,Residential,2022.0,,"5 - 3623 Rae Ave, Vancouver, BC",2.0,2.0,1.0,05/09/2022,"$835,000",-,-
1421,1421,Apartment/Condominium,"$1,312",568 sqft,Yes,$790,R2629968,,Residential,1974.0,,"105 - 930 E 7th Ave, Vancouver, BC",1.0,1.0,1.0,31/10/2021,"$449,000",17/11/2021,"$435,500"
1422,1422,Apartment/Condominium,"$1,303",691 sqft,Yes,$793,R2625625,,Residential,1994.0,,"102 - 1883 E 10th Ave, Vancouver, BC",1.0,1.0,1.0,12/10/2021,"$548,000",17/11/2021,"$545,000"
1423,1423,Single Family Residence,"$5,702",2316 sqft,Yes,$754,R2801311,,Residential,1961.0,,"2317 Rupert St, Vancouver, BC",2.0,5.0,0.0,23/07/2023,"$1,748,000",-,-
1424,1424,Apartment/Condominium,,1138 sqft,Yes,$922,R2630257,,Residential,2021.0,,"3566 - 3538 Sawmill Cres, Vancouver, BC",2.0,2.0,1.0,31/10/2021,"$1,049,900",19/11/2021,"$1,049,900"
1425,1425,Apartment/Condominium,"$2,838",1075 sqft,Yes,$919,R2624215,,Residential,2003.0,,"1000 - 1570 W 7th Ave, Vancouver, BC",2.0,2.0,1.0,06/10/2021,"$988,000",18/11/2021,"$950,000"
1426,1426,Apartment/Condominium,"$2,835",996 sqft,Yes,"$1,003",R2632564,,Residential,1989.0,,"2106 - 1500 Howe St, Vancouver, BC",1.0,2.0,2.0,09/11/2021,"$999,000",18/11/2021,"$1,030,000"
1427,1427,Multi Family,,1491 sqft,Yes,"$1,071",R2632767,,Residential,1925.0,,"656 E 13th Ave, Vancouver, BC",3.0,3.0,1.0,11/11/2021,"$1,598,000",18/11/2021,"$1,535,000"
1428,1428,Apartment/Condominium,"$1,976",831 sqft,Yes,$961,R2633302,,Residential,1998.0,,"104 - 1818 W 6th Ave, Vancouver, BC",2.0,2.0,1.0,14/11/2021,"$799,000",18/11/2021,"$829,000"
1429,1429,Apartment/Condominium,"$2,014",513 sqft,Yes,"$1,440",R2601258,,Residential,2019.0,,"1008 - 89 Nelson St, Vancouver, BC",1.0,1.0,1.0,08/07/2021,"$739,000",19/11/2021,"$730,000"
1430,1430,Apartment/Condominium,"$1,596",591 sqft,Yes,"$1,064",R2629948,,Residential,1976.0,,"2005 - 1740 Comox St, Vancouver, BC",1.0,1.0,1.0,31/10/2021,"$629,000",18/11/2021,"$625,000"
1431,1431,Apartment/Condominium,"$2,578",984 sqft,Yes,"$1,106",R2628308,,Residential,2011.0,,"1003 - 833 Seymour St, Vancouver, BC",2.0,2.0,1.0,24/10/2021,"$1,089,000",19/11/2021,"$1,069,000"
1432,1432,Apartment/Condominium,"$1,958",532 sqft,Yes,"$1,306",R2633852,,Residential,2004.0,,"2301 - 1001 Richards St, Vancouver, BC",1.0,1.0,1.0,15/11/2021,"$695,000",20/11/2021,"$695,000"
1433,1433,Single Family Residence,"$5,901",2636 sqft,Yes,$697,R2624973,,Residential,1991.0,,"3223 E 27th Ave, Vancouver, BC",2.0,4.0,2.0,11/10/2021,"$1,838,000",20/11/2021,"$1,800,000"
1434,1434,Single Family Residence,"$6,021",2091 sqft,Yes,"$1,051",R2631640,,Residential,1988.0,,"406 E 18th Ave, Vancouver, BC",3.0,5.0,2.0,07/11/2021,"$2,198,000",20/11/2021,"$2,160,000"
1435,1435,Apartment/Condominium,"$1,159",534 sqft,Yes,$983,R2609372,,Residential,2013.0,,"209 - 4818 Eldorado Mews, Vancouver, BC",1.0,1.0,1.0,10/08/2021,"$525,000",20/11/2021,"$517,000"
1436,1436,Townhouse,,1130 sqft,Yes,$962,R2631184,,Residential,2009.0,,"303 - 788 Hamilton St, Vancouver, BC",1.0,2.0,1.0,03/11/2021,"$1,088,000",20/11/2021,"$1,070,000"
1437,1437,Apartment/Condominium,,890 sqft,Yes,$992,R2630157,,Residential,2022.0,,"2007 - 3438 Sawmill Cres, Vancouver, BC",2.0,2.0,1.0,31/10/2021,"$882,900",20/11/2021,"$882,900"
1438,1438,Single Family Residence,"$14,153",2935 sqft,Yes,"$1,600",R2632864,,Residential,2000.0,,"3907 W 12th Ave, Vancouver, BC",4.0,4.0,2.0,11/11/2021,"$4,698,000",20/11/2021,"$4,469,000"
1439,1439,Apartment/Condominium,"$2,616",1194 sqft,Yes,$920,R2623465,,Residential,1992.0,,"1105 - 1159 Main St, Vancouver, BC",2.0,3.0,2.0,04/10/2021,"$1,099,000",20/11/2021,"$1,080,000"
1440,1440,Apartment/Condominium,"$1,569",644 sqft,Yes,$897,R2633870,,Residential,1989.0,,"207 - 2628 Ash St, Vancouver, BC",1.0,1.0,1.0,16/11/2021,"$578,000",21/11/2021,"$647,000"
1441,1441,Single Family Residence,"$5,307",1678 sqft,Yes,$892,R2634450,,Residential,1946.0,,"4649 Inverness St, Vancouver, BC",2.0,5.0,1.0,18/11/2021,"$1,498,000",21/11/2021,"$1,550,000"
1442,1442,Apartment/Condominium,"$2,657",963 sqft,Yes,"$1,037",R2634216,,Residential,2000.0,,"601 - 1425 W 6th Ave, Vancouver, BC",1.0,2.0,1.0,17/11/2021,"$998,800",21/11/2021,"$998,800"
1443,1443,Apartment/Condominium,,596 sqft,Yes,$670,R2632594,,Residential,1965.0,,"1705 - 1251 Cardero St, Vancouver, BC",1.0,1.0,1.0,09/11/2021,"$399,900",21/11/2021,"$392,000"
1444,1444,Apartment/Condominium,"$1,692",646 sqft,Yes,"$1,159",R2633650,,Residential,2006.0,,"218 - 3228 Tupper St, Vancouver, BC",1.0,1.0,1.0,15/11/2021,"$749,000",21/11/2021,"$725,000"
1445,1445,Apartment/Condominium,"$1,312",582 sqft,Yes,"$1,039",R2630429,,Residential,2003.0,,"602 - 1249 Granville St, Vancouver, BC",1.0,1.0,1.0,31/10/2021,"$604,900",21/11/2021,"$604,900"
1446,1446,Apartment/Condominium,"$4,480",1435 sqft,Yes,"$1,385",R2631982,,Residential,1998.0,,"306 - 5700 Larch St, Vancouver, BC",2.0,2.0,2.0,08/11/2021,"$1,988,000",21/11/2021,"$1,872,000"
1447,1447,Apartment/Condominium,"$1,787",907 sqft,Yes,$770,R2622967,,Residential,1979.0,,"209 - 319 E 7 Th Ave, Vancouver, BC",1.0,2.0,1.0,03/10/2021,"$699,000",21/11/2021,"$670,000"
1448,1448,Apartment/Condominium,"$2,046",670 sqft,Yes,"$1,194",R2634228,,Residential,2006.0,,"1006 - 638 Beach Cres, Vancouver, BC",1.0,1.0,1.0,17/11/2021,"$799,999",21/11/2021,"$798,000"
1449,1449,Single Family Residence,"$5,603",2030 sqft,No,$738,R2632712,,Residential,1929.0,,"2275 Turner St, Vancouver, BC",2.0,4.0,5.0,10/11/2021,"$1,500,000",21/11/2021,"$1,575,000"
1450,1450,Apartment/Condominium,"$2,186",685 sqft,Yes,"$1,151",R2625615,,Residential,2018.0,,"403 - 8238 Lord St, Vancouver, BC",2.0,2.0,1.0,12/10/2021,"$789,000",21/11/2021,"$768,800"
1451,1451,Apartment/Condominium,"$1,396",441 sqft,No,"$1,240",R2873383,,Residential,2011.0,,"1704 - 888 Homer St, Vancouver, BC",1.0,0.0,0.0,21/04/2024,"$547,000",30/05/2024,"$538,000"
1452,1452,Single Family Residence,"$9,337",4782 sqft,Yes,$627,R2633213,,Residential,1951.0,,"2622 Marine Dr Sw, Vancouver, BC",4.0,6.0,8.0,14/11/2021,"$2,999,900",21/11/2021,"$3,300,000"
1453,1453,Apartment/Condominium,"$1,881",763 sqft,Yes,$916,R2620644,,Residential,1991.0,,"1205 - 789 Drake St, Vancouver, BC",2.0,2.0,1.0,22/09/2021,"$699,000",21/11/2021,"$685,000"
1454,1454,Single Family Residence,"$5,976",1576 sqft,No,"$1,065",R2616440,,Residential,1908.0,,"2223 Oxford St, Vancouver, BC",1.0,2.0,0.0,07/09/2021,"$1,680,000",21/11/2021,"$1,705,000"
1455,1455,Single Family Residence,"$15,313",3458 sqft,Yes,"$1,268",R2629244,,Residential,1987.0,,"3655 Quesnel Dr, Vancouver, BC",3.0,4.0,2.0,27/10/2021,"$4,388,000",21/11/2021,"$4,280,000"
1456,1456,Apartment/Condominium,"$1,800",645 sqft,Yes,"$1,114",R2633964,,Residential,2002.0,,"2103 - 4625 Valley Dr, Vancouver, BC",1.0,1.0,1.0,15/11/2021,"$719,000",22/11/2021,"$702,000"
1457,1457,Apartment/Condominium,"$2,078",632 sqft,Yes,"$1,137",R2632844,,Residential,2015.0,,"508 - 1515 Atlas Lane, Vancouver, BC",1.0,1.0,1.0,11/11/2021,"$718,800",22/11/2021,"$763,888"
1458,1458,Single Family Residence,"$5,287",1621 sqft,Yes,$967,R2602203,,Residential,1951.0,,"3592 Knight St, Vancouver, BC",2.0,4.0,6.0,11/07/2021,"$1,569,000",22/11/2021,"$1,510,000"
1459,1459,Apartment/Condominium,"$2,543",870 sqft,Yes,"$1,034",R2632216,,Residential,2014.0,,"817 - 8488 Cornish St, Vancouver, BC",2.0,2.0,1.0,08/11/2021,"$899,900",22/11/2021,"$885,000"
1460,1460,Apartment/Condominium,"$2,172",1095 sqft,Yes,$811,R2756608,,Residential,1994.0,,"410 - 2020 E Kent Ave S, Vancouver, BC",2.0,2.0,2.0,28/02/2023,"$889,000",-,-
1461,1461,Single Family Residence,"$6,836",1973 sqft,No,$950,R2628551,,Residential,1974.0,,"1336 E 15th Ave, Vancouver, BC",4.0,6.0,2.0,24/10/2021,"$1,875,000",22/11/2021,"$1,860,000"
1462,1462,Apartment/Condominium,"$1,277",650 sqft,Yes,$846,R2624774,,Residential,2006.0,,"109 - 5025 Joyce St, Vancouver, BC",2.0,2.0,1.0,11/10/2021,"$550,000",22/11/2021,"$545,000"
1463,1463,Apartment/Condominium,"$1,163",569 sqft,Yes,$817,R2622259,,Residential,1996.0,,"1107 - 5189 Gaston St, Vancouver, BC",1.0,1.0,1.0,27/09/2021,"$465,000",22/11/2021,"$458,000"
1464,1464,Apartment/Condominium,,630 sqft,Yes,$682,R2632883,,Residential,1969.0,,"608 - 1330 Harwood St, Vancouver, BC",1.0,1.0,1.0,11/11/2021,"$430,000",22/11/2021,"$416,800"
1465,1465,Single Family Residence,"$5,460",2288 sqft,No,$785,R2631666,,Residential,1971.0,,"5630 Oben St, Vancouver, BC",3.0,5.0,4.0,07/11/2021,"$1,798,000",22/11/2021,"$1,850,000"
1466,1466,Townhouse,,963 sqft,No,"$1,026",R2618487,,Residential,2022.0,,"4766 Duchess St, Vancouver, BC",2.0,3.0,0.0,15/09/2021,"$988,900",22/11/2021,"$1,001,400"
1467,1467,Single Family Residence,"$9,260",3292 sqft,Yes,$987,R2633823,,Residential,1962.0,,"775 W 54th Ave, Vancouver, BC",3.0,5.0,2.0,16/11/2021,"$3,250,000",22/11/2021,"$2,860,000"
1468,1468,Townhouse,,1477 sqft,Yes,"$1,414",R2632042,,Residential,2023.0,,"807 - 745 W 49 Th Ave, Vancouver, BC",2.0,3.0,1.0,07/11/2021,"$2,088,800",22/11/2021,"$2,088,800"
1469,1469,Townhouse,"$4,752",1694 sqft,Yes,"$1,091",R2624538,,Residential,2003.0,,"1421 W 7th Ave, Vancouver, BC",2.0,2.0,2.0,07/10/2021,"$1,849,000",22/11/2021,"$1,802,500"
1470,1470,Apartment/Condominium,,776 sqft,Yes,"$1,340",R2628557,,Residential,2023.0,,"S-209 - 5007 Ash St, Vancouver, BC",2.0,2.0,1.0,24/10/2021,"$1,039,900",22/11/2021,"$1,039,900"
1471,1471,Single Family Residence,"$9,515",2352 sqft,No,"$1,551",R2635146,,Residential,1937.0,,"3300 Yukon St, Vancouver, BC",2.0,4.0,1.0,21/11/2021,"$3,649,000",22/11/2021,"$3,687,500"
1472,1472,Apartment/Condominium,"$1,216",435 sqft,Yes,$962,R2633550,,Residential,2013.0,,"1609 - 4815 Eldorado Mews, Vancouver, BC",1.0,1.0,1.0,15/11/2021,"$418,800",23/11/2021,"$498,000"
1473,1473,Apartment/Condominium,,956 sqft,Yes,"$1,463",R2634823,,Residential,2021.0,,"501 - 4908 Cambie St, Vancouver, BC",2.0,2.0,1.0,21/11/2021,"$1,399,000",23/11/2021,"$1,350,000"
1474,1474,Apartment/Condominium,"$2,108",800 sqft,Yes,"$1,248",R2633987,,Residential,1986.0,,"6 - 1038 W 7th Ave, Vancouver, BC",1.0,2.0,1.0,16/11/2021,"$999,000",23/11/2021,"$1,126,000"
1475,1475,Apartment/Condominium,"$1,577",624 sqft,Yes,"$1,033",R2633978,,Residential,2016.0,,"618 - 5598 Ormidale St, Vancouver, BC",1.0,2.0,1.0,16/11/2021,"$645,000",23/11/2021,"$650,000"
