mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2866279,5,3,"1068 W 47th Ave, Vancouver, BC, Canada",3587.0,10,12368.0,1087.0,1959.0,SingleFamily,02/04/2024,3900000.0
R2865838,1,1,"138 E Hastings St, Vancouver, BC, Canada",483.0,0,1071.0,724.0,2015.0,Condo,02/04/2024,350000.0
R2865561,1,1,"2468 Bayswater St, Vancouver, BC, Canada",675.0,1,2333.0,1154.0,2014.0,Condo,02/04/2024,779000.0
R2866247,2,2,"5629 Birney Ave, Vancouver, BC, Canada",775.0,1,1835.0,1612.0,2021.0,Condo,02/04/2024,1250000.0
R2866692,5,3,"6422 Laburnum St, Vancouver, BC, Canada",2569.0,2,9221.0,1237.0,1989.0,SingleFamily,02/04/2024,3180000.0
R2866553,2,2,"445 W 2nd Ave, Vancouver, BC, Canada",1411.0,1,3712.0,941.0,2012.0,Townhouse,02/04/2024,1328000.0
R2864825,3,3,"1775 Quebec St, Vancouver, BC, Canada",3235.0,4,27233.0,2163.0,2014.0,Condo,01/04/2024,6998000.0
R2866672,1,1,"5380 Oben St, Vancouver, BC, Canada",630.0,1,1426.0,1093.0,2005.0,Condo,01/04/2024,689000.0
R2865134,9,5,"5 Tamath Cres, Vancouver, BC, Canada",4630.0,4,10618.0,278.0,1966.0,SingleFamily,01/04/2024,1290000.0
R2865770,1,1,"1189 Melville St, Vancouver, BC, Canada",670.0,1,2127.0,1176.0,2004.0,Condo,01/04/2024,788000.0
R2865196,2,1,"8321 Shaughnessy St, Vancouver, BC, Canada",2035.0,1,7281.0,1080.0,1925.0,SingleFamily,01/04/2024,2198000.0
R2865481,2,2,"2410 Cornwall Ave, Vancouver, BC, Canada",1092.0,1,2825.0,868.0,1979.0,Condo,01/04/2024,948000.0
R2864970,6,6,"1461 Connaught Dr, Vancouver, BC, Canada",9072.0,4,71285.0,1640.0,2007.0,SingleFamily,31/03/2024,14880000.0
R2865333,5,4,"4677 Simpson Ave, Vancouver, BC, Canada",4190.0,4,41564.0,2763.0,1992.0,SingleFamily,31/03/2024,11580000.0
R2864323,2,2,"1600 Howe St, Vancouver, BC, Canada",1230.0,2,4071.0,1300.0,1986.0,Condo,31/03/2024,1600000.0
R2865119,2,2,"2268 W Broadway, Vancouver, BC, Canada",837.0,1,2208.0,1105.0,2008.0,Condo,31/03/2024,925000.0
R2864390,0,1,"939 Homer St, Vancouver, BC, Canada",444.0,1,1399.0,1191.0,1997.0,Condo,31/03/2024,528888.0
R2866243,1,1,"833 Seymour St, Vancouver, BC, Canada",621.0,0,1860.0,1119.0,2010.0,Condo,31/03/2024,695000.0
R2863830,3,3,"1328 Marinaside Cres, Vancouver, BC, Canada",2436.0,2,12329.0,1596.0,2003.0,Condo,27/03/2024,3888000.0
R2863924,7,4,"497 E 61st Ave, Vancouver, BC, Canada",3041.0,0,6755.0,982.0,2022.0,SingleFamily,26/03/2024,2988888.0
R2864082,7,5,"7028 Osler St, Vancouver, BC, Canada",4570.0,4,16375.0,1002.0,1992.0,SingleFamily,27/03/2024,4580000.0
R2863603,2,2,"535 Smithe St, Vancouver, BC, Canada",760.0,1,2555.0,1260.0,2010.0,Condo,27/03/2024,958000.0
R2864053,3,4,"8535 Captains Cove, Vancouver, BC, Canada",3378.0,0,7705.0,917.0,1992.0,SingleFamily,27/03/2024,3099999.0
R2863866,2,2,"4858 Slocan St, Vancouver, BC, Canada",1032.0,1,2653.0,890.0,2019.0,Townhouse,26/03/2024,919000.0
R2863925,6,3,"4895St. Catherines St, Vancouver, BC, Canada",2200.0,2,7942.0,2045.0,1944.0,SingleFamily,27/03/2024,4500000.0
R2863385,2,1,"819 Hamilton St, Vancouver, BC, Canada",736.0,1,2130.0,1004.0,1998.0,Condo,25/03/2024,739000.0
R2862918,3,2,"6911 Arlington St, Vancouver, BC, Canada",1597.0,2,6168.0,876.0,2003.0,SingleFamily,24/03/2024,1399900.0
R2862923,1,1,"5058 Joyce St, Vancouver, BC, Canada",529.0,0,1766.0,1226.0,2021.0,Condo,24/03/2024,648800.0
R2863513,5,5,"796 E 52nd Ave, Vancouver, BC, Canada",3069.0,5,7484.0,944.0,2012.0,SingleFamily,25/03/2024,2898000.0
R2862516,1,1,"1429 E 4th Ave, Vancouver, BC, Canada",637.0,1,1350.0,860.0,1981.0,Condo,24/03/2024,548000.0
R2863042,5,5,"7666 Ontario St, Vancouver, BC, Canada",2969.0,1,7216.0,1141.0,2021.0,SingleFamily,25/03/2024,3388000.0
R2863073,1,1,"7418 Paulson St, Vancouver, BC, Canada",630.0,1,2263.0,1426.0,2022.0,Condo,24/03/2024,899000.0
R2863223,8,10,"4778 Drummond Dr, Vancouver, BC, Canada",13733.0,5,109596.0,1651.0,1996.0,SingleFamily,25/03/2024,22680000.0
R2861808,2,2,"889 Pacific St, Vancouver, BC, Canada",892.0,1,5600.0,2090.0,2021.0,Condo,20/03/2024,1865000.0
R2862080,2,2,"907 Beach Ave, Vancouver, BC, Canada",751.0,1,2213.0,997.0,1994.0,Condo,20/03/2024,749000.0
R2862177,2,2,"1077 W Cordova St, Vancouver, BC, Canada",1358.0,2,6952.0,2098.0,2005.0,Condo,21/03/2024,2850000.0
R2862195,1,1,"89 Nelson St, Vancouver, BC, Canada",500.0,1,1883.0,1496.0,2019.0,Condo,20/03/2024,748000.0
R2862899,2,2,"1396 Hornby St, Vancouver, BC, Canada",1242.0,1,5233.0,1207.0,2021.0,Townhouse,21/03/2024,1499900.0
R2862141,4,6,"6610 Churchill St, Vancouver, BC, Canada",7516.0,2,29117.0,1274.0,2024.0,SingleFamily,21/03/2024,9580000.0
R2862228,2,2,"183 Keefer Pl, Vancouver, BC, Canada",966.0,1,2842.0,1118.0,1995.0,Condo,20/03/2024,1080000.0
R2863390,2,2,"1568 Alberni St, Vancouver, BC, Canada",1072.0,1,7911.0,2565.0,2023.0,Condo,20/03/2024,2750000.0
R2862020,4,3,"3014 Fraser St, Vancouver, BC, Canada",1622.0,3,5395.0,2065.0,1910.0,SingleFamily,19/03/2024,3350000.0
R2861251,7,5,"1060 E 61st Ave, Vancouver, BC, Canada",3545.0,0,9795.0,1266.0,2010.0,SingleFamily,18/03/2024,4488000.0
R2861038,2,2,"1560 Homer Mews, Vancouver, BC, Canada",1695.0,3,8925.0,1768.0,2010.0,Condo,18/03/2024,2998000.0
R2861193,1,1,"438 King Edward Ave W, Vancouver, BC, Canada",656.0,0,2531.0,1368.0,2019.0,Condo,18/03/2024,898000.0
R2862062,4,2,"2412 E 28th Ave, Vancouver, BC, Canada",1963.0,0,6483.0,1013.0,1955.0,SingleFamily,18/03/2024,1990000.0
R2861709,2,2,"89 W 2nd Ave, Vancouver, BC, Canada",1018.0,1,3504.0,1206.0,2013.0,Condo,19/03/2024,1228000.0
R2861494,2,2,"1188 Howe St, Vancouver, BC, Canada",776.0,1,2316.0,1274.0,1994.0,Condo,19/03/2024,989000.0
R2861439,7,5,"336 E 43rd Ave, Vancouver, BC, Canada",2375.0,1,7766.0,1089.0,1930.0,SingleFamily,19/03/2024,2588000.0
R2860413,2,2,"7520 Columbia St, Vancouver, BC, Canada",1125.0,1,2305.0,736.0,1988.0,Condo,17/03/2024,829000.0
R2860707,3,4,"5028 Payne St, Vancouver, BC, Canada",1960.0,3,6678.0,2551.0,2000.0,SingleFamily,17/03/2024,5000000.0
R2860339,6,6,"1335 W 26th Ave, Vancouver, BC, Canada",5512.0,4,38623.0,1393.0,2012.0,SingleFamily,17/03/2024,7680000.0
R2860308,10,4,"2680 Woodland Dr, Vancouver, BC, Canada",3568.0,2,11888.0,919.0,1979.0,SingleFamily,16/03/2024,3280000.0
R2860407,7,5,"2571 W 36th Ave, Vancouver, BC, Canada",4795.0,4,18951.0,1038.0,1996.0,SingleFamily,17/03/2024,4980000.0
R2860895,7,6,"1662 W 61st Ave, Vancouver, BC, Canada",3985.0,5,15221.0,1151.0,2005.0,SingleFamily,15/03/2024,4588000.0
R2861270,1,1,"610 Granville St, Vancouver, BC, Canada",519.0,1,1827.0,1078.0,2006.0,Condo,17/03/2024,559900.0
R2860343,1,1,"108 W Cordova St, Vancouver, BC, Canada",712.0,0,1981.0,1037.0,2009.0,Condo,17/03/2024,738800.0
R2859603,7,7,"1028 W 58th Ave, Vancouver, BC, Canada",5775.0,5,24050.0,951.0,2008.0,SingleFamily,12/03/2024,5495000.0
R2858950,2,2,"8538 River District Cross, Vancouver, BC, Canada",765.0,1,2211.0,1095.0,2018.0,Condo,12/03/2024,838000.0
R2859639,2,1,"34 Powell St, Vancouver, BC, Canada",1342.0,0,3167.0,860.0,1918.0,Condo,12/03/2024,1155000.0
R2858871,4,4,"1667 W 40th Ave, Vancouver, BC, Canada",4596.0,4,37477.0,1849.0,1926.0,SingleFamily,12/03/2024,8500000.0
R2858880,2,2,"5665 Boundary Rd, Vancouver, BC, Canada",786.0,2,2289.0,1066.0,2016.0,Condo,12/03/2024,838000.0
R2859504,2,2,"8 Smithe Mews, Vancouver, BC, Canada",1048.0,1,3946.0,1326.0,2008.0,Condo,12/03/2024,1390000.0
R2858771,4,4,"1548 E 41st Ave, Vancouver, BC, Canada",1470.0,1,6230.0,1122.0,2024.0,MultiFamily,03/04/2024,1649777.0
R2858079,1,1,"6033 Gray Ave, Vancouver, BC, Canada",670.0,1,1264.0,1310.0,2015.0,Condo,10/03/2024,878000.0
R2857776,4,4,"1398 Matthews Ave, Vancouver, BC, Canada",3252.0,2,11349.0,1011.0,1988.0,Townhouse,10/03/2024,3290000.0
R2858116,5,2,"3635 Franklin St, Vancouver, BC, Canada",2188.0,0,6657.0,856.0,1940.0,SingleFamily,10/03/2024,1875000.0
R2857965,2,2,"3638 Vanness Ave, Vancouver, BC, Canada",812.0,1,1866.0,966.0,2005.0,Condo,10/03/2024,785000.0
R2858210,5,6,"2088 Allison Rd, Vancouver, BC, Canada",5238.0,8,21482.0,1048.0,1991.0,SingleFamily,10/03/2024,5490000.0
R2858390,10,7,"455 W 38th Ave, Vancouver, BC, Canada",4750.0,2,13722.0,1111.0,2015.0,SingleFamily,10/03/2024,5280000.0
R2858291,6,3,"6596 Knight St, Vancouver, BC, Canada",2133.0,6,5713.0,791.0,1948.0,SingleFamily,11/03/2024,1688000.0
R2858751,9,8,"1626 W 58th Ave, Vancouver, BC, Canada",4801.0,2,19944.0,1183.0,2022.0,SingleFamily,10/03/2024,5680000.0
R2858125,5,3,"4615 W 7th Ave, Vancouver, BC, Canada",3220.0,2,12420.0,1241.0,1974.0,SingleFamily,10/03/2024,3999000.0
R2857673,5,5,"3070 W 44th Ave, Vancouver, BC, Canada",4157.0,0,17551.0,1582.0,2022.0,SingleFamily,10/03/2024,6580000.0
R2857633,4,4,"1964 W 3Rd Ave, Vancouver, BC, Canada",3055.0,2,13033.0,1423.0,2013.0,SingleFamily,10/03/2024,4349000.0
R2857690,3,3,"1151 W Georgia St, Vancouver, BC, Canada",1588.0,2,11182.0,2512.0,2016.0,Condo,10/03/2024,3990000.0
R2858225,6,3,"4267 Doncaster Way, Vancouver, BC, Canada",3000.0,0,12704.0,1326.0,1969.0,SingleFamily,10/03/2024,3980000.0
R2856736,3,5,"3333 Cedar Cres, Vancouver, BC, Canada",5977.0,2,12644.0,1639.0,1921.0,SingleFamily,05/03/2024,9800000.0
R2855793,2,2,"5687 Gray Ave, Vancouver, BC, Canada",870.0,1,1550.0,1379.0,2018.0,Condo,04/03/2024,1200000.0
R2857462,2,2,"1571 W 57th Ave, Vancouver, BC, Canada",1263.0,2,4713.0,1503.0,2019.0,Condo,05/03/2024,1899000.0
R2856613,6,3,"4316 W 2nd Ave, Vancouver, BC, Canada",2931.0,1,16862.0,1633.0,1947.0,SingleFamily,05/03/2024,4788000.0
R2857140,6,5,"6658 Adera St, Vancouver, BC, Canada",7702.0,4,28891.0,1036.0,1991.0,SingleFamily,05/03/2024,7980000.0
R2856461,3,3,"1111 Richards St, Vancouver, BC, Canada",1781.0,0,7914.0,1734.0,2021.0,Condo,05/03/2024,3089900.0
R2856362,3,4,"1139 W Cordova St, Vancouver, BC, Canada",5310.0,5,53787.0,1882.0,2008.0,Townhouse,05/03/2024,9995000.0
R2856457,2,2,"2528 Maple St, Vancouver, BC, Canada",876.0,2,2986.0,1297.0,2009.0,Condo,05/03/2024,1136888.0
R2854892,6,8,"1192 W 38th Ave, Vancouver, BC, Canada",5653.0,4,29802.0,1574.0,2012.0,SingleFamily,29/02/2024,8900000.0
R2854897,2,2,"499 Broughton St, Vancouver, BC, Canada",1456.0,2,6571.0,1978.0,2003.0,Condo,29/02/2024,2880000.0
R2856185,1,1,"1331 Alberni St, Vancouver, BC, Canada",592.0,1,1877.0,1180.0,1999.0,Condo,03/03/2024,699000.0
R2855183,6,3,"383 E Hastings St, Vancouver, BC, Canada",3310.0,2,6420.0,447.0,1901.0,SingleFamily,01/03/2024,1480000.0
R2855118,2,2,"1500 Hornby St, Vancouver, BC, Canada",1212.0,1,3443.0,1062.0,1994.0,Condo,03/03/2024,1288000.0
R2854819,8,2,"1121 W 16th Ave, Vancouver, BC, Canada",3548.0,2,11849.0,1014.0,1930.0,SingleFamily,29/02/2024,3599999.0
R2854413,2,2,"3581 Ross Dr, Vancouver, BC, Canada",943.0,1,1830.0,1293.0,2018.0,Condo,27/02/2024,1220000.0
R2853622,2,2,"1151 W Georgia St, Vancouver, BC, Canada",1183.0,1,6946.0,1859.0,2016.0,Condo,26/02/2024,2200000.0
R2853335,1,1,"131 Regiment Sq, Vancouver, BC, Canada",502.0,1,1468.0,1193.0,2007.0,Condo,26/02/2024,599000.0
R2853826,7,5,"1115 Boundary Rd, Vancouver, BC, Canada",2311.0,2,8316.0,994.0,2011.0,SingleFamily,26/02/2024,2299000.0
R2853495,2,2,"3487 Binning Rd, Vancouver, BC, Canada",903.0,1,1727.0,1395.0,2018.0,Condo,26/02/2024,1260000.0
R2853130,2,3,"1553 57Th Ave W, Vancouver, BC, Canada",1084.0,2,3926.0,1372.0,2018.0,Townhouse,26/02/2024,1488000.0
R2852479,6,5,"4482 Brakenridge St, Vancouver, BC, Canada",4614.0,6,20954.0,1231.0,2014.0,SingleFamily,21/02/2024,5680000.0
R2852541,6,2,"6216 Knight St, Vancouver, BC, Canada",2816.0,2,7105.0,674.0,1966.0,SingleFamily,21/02/2024,1899999.0
R2852586,0,0,"3262 Clive Ave, Vancouver, BC, Canada",2193.0,0,7698.0,1413.0,2005.0,SingleFamily,22/02/2024,3100000.0
R2852183,6,3,"1081 W 16th Ave, Vancouver, BC, Canada",3257.0,2,12571.0,1046.0,1926.0,SingleFamily,21/02/2024,3408888.0
R2852004,0,0,"5568 Heather St, Vancouver, BC, Canada",4639.0,4,20415.0,1681.0,1996.0,SingleFamily,20/02/2024,7800000.0
R2849580,2,2,"1768 Cook St, Vancouver, BC, Canada",972.0,1,4697.0,1685.0,2021.0,Condo,12/02/2024,1638000.0
R2849874,3,3,"3344 Adanac St, Vancouver, BC, Canada",1391.0,2,5927.0,997.0,2024.0,MultiFamily,13/02/2024,1388000.0
R2849316,2,2,"5868 Agronomy Rd, Vancouver, BC, Canada",1032.0,1,1931.0,1211.0,2012.0,Condo,12/02/2024,1250000.0
R2849732,2,2,"1768 Cook St, Vancouver, BC, Canada",970.0,1,4658.0,1843.0,2021.0,Condo,12/02/2024,1788000.0
R2850155,3,1,"2016 W 48th Ave, Vancouver, BC, Canada",1314.0,4,9875.0,2891.0,1951.0,SingleFamily,13/02/2024,3800000.0
R2848496,3,2,"1067 Marinaside Cres, Vancouver, BC, Canada",1290.0,1,5422.0,1858.0,2002.0,Condo,07/02/2024,2398000.0
R2848679,5,3,"1958 W 62nd Ave, Vancouver, BC, Canada",2447.0,4,10069.0,1422.0,1949.0,SingleFamily,07/02/2024,3480000.0
R2848570,4,2,"3617 W 48th Ave, Vancouver, BC, Canada",2706.0,1,9265.0,1293.0,1946.0,SingleFamily,08/02/2024,3500000.0
R2848537,2,2,"1011 W Cordova St, Vancouver, BC, Canada",1819.0,1,11081.0,2165.0,2010.0,Condo,08/02/2024,3939000.0
R2848346,2,2,"1289 Hornby St, Vancouver, BC, Canada",1082.0,1,5408.0,1662.0,2022.0,Condo,07/02/2024,1799000.0
R2848298,4,5,"2936 W 12Th Ave, Vancouver, BC, Canada",1993.0,1,5000.0,1489.0,2024.0,MultiFamily,07/02/2024,2968800.0
R2848147,2,2,"188 Keefer St, Vancouver, BC, Canada",888.0,1,2686.0,1011.0,2016.0,Condo,07/02/2024,898000.0
R2848433,3,2,"1233 W Cordova St, Vancouver, BC, Canada",2550.0,3,16378.0,2191.0,2003.0,Condo,07/02/2024,5588000.0
R2847168,3,3,"1600 Hornby St, Vancouver, BC, Canada",1712.0,2,6557.0,1599.0,1995.0,Condo,04/02/2024,2738000.0
R2847317,1,1,"508 W 29th Ave, Vancouver, BC, Canada",593.0,1,2027.0,1246.0,2015.0,Condo,04/02/2024,739000.0
R2846780,2,2,"667 Howe St, Vancouver, BC, Canada",1482.0,1,6262.0,1753.0,2013.0,Condo,04/02/2024,2598000.0
R2846849,3,2,"838 W Hastings St, Vancouver, BC, Canada",3203.0,2,17070.0,1401.0,2011.0,Condo,04/02/2024,4490000.0
R2846962,5,3,"1450 W 40th Ave, Vancouver, BC, Canada",4057.0,4,14901.0,1034.0,1927.0,SingleFamily,04/02/2024,4198000.0
R2847534,4,3,"277 Thurlow St, Vancouver, BC, Canada",3366.0,0,52864.0,2513.0,2012.0,Condo,04/02/2024,8460000.0
R2847881,1,1,"3355 Binning Rd, Vancouver, BC, Canada",616.0,1,1289.0,1363.0,2016.0,Condo,04/02/2024,840000.0
R2845824,2,2,"1450 Pennyfarthing Dr, Vancouver, BC, Canada",1300.0,1,3073.0,883.0,1983.0,Condo,30/01/2024,1148000.0
R2845838,2,1,"3563 Ross Dr, Vancouver, BC, Canada",726.0,1,1498.0,1293.0,2020.0,Condo,30/01/2024,939000.0
R2847842,2,2,"92 King Edward Ave W, Vancouver, BC, Canada",1140.0,1,3818.0,1401.0,2022.0,Condo,30/01/2024,1598000.0
R2845071,6,6,"3955 Broadway W, Vancouver, BC, Canada",4963.0,2,37058.0,1789.0,2019.0,SingleFamily,29/01/2024,8880000.0
R2846376,1,1,"1028 Barclay St, Vancouver, BC, Canada",671.0,1,1936.0,1233.0,2011.0,Condo,30/01/2024,828000.0
R2845177,5,4,"1945 W 44th Ave, Vancouver, BC, Canada",3401.0,2,12580.0,1157.0,1988.0,SingleFamily,29/01/2024,3938000.0
R2845867,4,2,"458 W 44th Ave, Vancouver, BC, Canada",2139.0,1,14352.0,3225.0,1949.0,SingleFamily,30/01/2024,6900000.0
R2844262,2,1,"1323 Homer St, Vancouver, BC, Canada",953.0,1,2291.0,1028.0,1992.0,Condo,24/01/2024,979800.0
R2844420,2,2,"1233 W Cordova St, Vancouver, BC, Canada",1292.0,2,6268.0,2074.0,2003.0,Condo,24/01/2024,2680000.0
R2844395,4,2,"5770 Granville St, Vancouver, BC, Canada",3130.0,2,7788.0,1309.0,9999.0,SingleFamily,24/01/2024,4100000.0
R2844512,2,2,"550 Taylor St, Vancouver, BC, Canada",865.0,1,2530.0,1027.0,2005.0,Condo,25/01/2024,889000.0
R2844771,2,2,"1480 Howe St, Vancouver, BC, Canada",1153.0,1,6023.0,1560.0,2020.0,Condo,24/01/2024,1799800.0
R2844349,5,5,"4639 Simpson Ave, Vancouver, BC, Canada",4939.0,3,55310.0,2020.0,2014.0,SingleFamily,24/01/2024,9980000.0
R2843465,3,3,"1807 Stephens St, Vancouver, BC, Canada",1689.0,0,6693.0,1586.0,2021.0,Townhouse,17/01/2024,2680000.0
R2842690,2,2,"1028 Barclay St, Vancouver, BC, Canada",1024.0,2,4124.0,1501.0,2011.0,Condo,17/01/2024,1538000.0
R2842496,1,1,"1238 Burrard St, Vancouver, BC, Canada",620.0,1,1774.0,1128.0,2003.0,Condo,16/01/2024,699900.0
R2844278,3,2,"2706 W 2nd Ave, Vancouver, BC, Canada",1750.0,0,6657.0,1531.0,2021.0,Townhouse,17/01/2024,2680000.0
R2842853,1,1,"2435 Kingsway, Vancouver, BC, Canada",544.0,1,1716.0,1121.0,2021.0,Condo,17/01/2024,610000.0
R2842564,2,2,"1372 Seymour St, Vancouver, BC, Canada",983.0,1,3737.0,1250.0,2013.0,Condo,16/01/2024,1229000.0
R2841001,2,2,"8181 Chester St, Vancouver, BC, Canada",779.0,1,2199.0,1089.0,2021.0,Condo,10/01/2024,848777.0
R2840995,8,6,"1628 Nanton Ave, Vancouver, BC, Canada",5235.0,5,22740.0,1086.0,1989.0,SingleFamily,09/01/2024,5688000.0
R2841355,1,1,"1188 Howe St, Vancouver, BC, Canada",495.0,1,1415.0,1169.0,1994.0,Condo,10/01/2024,579000.0
R2840827,3,1,"5693 Elizabeth St, Vancouver, BC, Canada",1166.0,2,4182.0,1679.0,2020.0,Condo,09/01/2024,1958000.0
R2840739,1,1,"198 Aquarius Mews, Vancouver, BC, Canada",760.0,1,2831.0,1263.0,1999.0,Condo,09/01/2024,960000.0
R2840813,5,6,"1925 Marine Dr Sw, Vancouver, BC, Canada",8514.0,10,53169.0,985.0,2014.0,SingleFamily,09/01/2024,8388000.0
R2840275,3,3,"1480 Howe St, Vancouver, BC, Canada",2393.0,2,14364.0,2502.0,2020.0,Condo,08/01/2024,5988000.0
R2840813,5,8,"1925 Sw Marine Dr, Vancouver, BC, Canada",8514.0,10,53169.0,985.0,2014.0,SingleFamily,10/01/2024,8388000.0
R2839223,3,2,"5782 Berton Ave, Vancouver, BC, Canada",1200.0,2,2115.0,1150.0,2011.0,Condo,03/01/2024,1380000.0
R2839912,2,1,"1032 Clark Dr, Vancouver, BC, Canada",1087.0,2,5994.0,1931.0,1926.0,SingleFamily,03/01/2024,2100000.0
R2839404,2,2,"1860 Robson St, Vancouver, BC, Canada",1214.0,2,3242.0,1349.0,1987.0,Condo,02/01/2024,1638000.0
R2839344,2,2,"1205 W Hastings St, Vancouver, BC, Canada",1133.0,2,4800.0,1411.0,2007.0,Condo,02/01/2024,1599000.0
R2838919,2,2,"1288 Alberni St, Vancouver, BC, Canada",888.0,1,2611.0,1126.0,1997.0,Condo,02/01/2024,999990.0
R2838931,1,1,"1688 Pullman Porter St, Vancouver, BC, Canada",586.0,1,2283.0,1278.0,2018.0,Condo,02/01/2024,749000.0
R2838938,1,1,"1133 Hornby St, Vancouver, BC, Canada",610.0,1,1947.0,1127.0,2017.0,Condo,02/01/2024,688000.0
R2839060,3,2,"2386 E 33rd Ave, Vancouver, BC, Canada",1607.0,2,5943.0,1555.0,1958.0,SingleFamily,02/01/2024,2500000.0
R2834966,2,2,"6733 Cambie St, Vancouver, BC, Canada",887.0,1,2867.0,1199.0,2021.0,Condo,26/11/2023,1063800.0
R2835578,3,2,"1111 Richards St, Vancouver, BC, Canada",1346.0,2,5668.0,1321.0,2021.0,Condo,29/11/2023,1779000.0
R2835281,7,7,"4723 Puget Dr, Vancouver, BC, Canada",4843.0,2,20551.0,1441.0,1994.0,SingleFamily,28/11/2023,6980000.0
R2835225,1,1,"1768 Cook St, Vancouver, BC, Canada",495.0,1,1941.0,1615.0,2021.0,Condo,26/11/2023,799800.0
R2836239,3,2,"3228 Vanness Ave, Vancouver, BC, Canada",1800.0,1,5823.0,1666.0,1963.0,SingleFamily,03/12/2023,2999000.0
R2835193,7,6,"729 W 47th Ave, Vancouver, BC, Canada",5692.0,5,25628.0,1297.0,2009.0,SingleFamily,27/11/2023,7388000.0
R2835460,2,2,"933 Hornby St, Vancouver, BC, Canada",856.0,1,2606.0,1060.0,2005.0,Condo,27/11/2023,908000.0
R2836117,7,7,"5570 Newton Wynd, Vancouver, BC, Canada",12377.0,6,74318.0,1502.0,1980.0,SingleFamily,03/12/2023,18600000.0
R2829269,6,2,"1312 E 28Th Ave, Vancouver, BC, Canada",2122.0,2,6480.0,937.0,1967.0,SingleFamily,29/10/2023,1990000.0
R2829284,5,3,"3718 16Th Ave W, Vancouver, BC, Canada",2129.0,2,9015.0,1282.0,1926.0,SingleFamily,30/10/2023,2730000.0
R2829980,3,2,"499 Pacific St, Vancouver, BC, Canada",1618.0,2,7718.0,1965.0,2018.0,Condo,01/11/2023,3180000.0
R2828453,3,2,"6018 Iona Dr, Vancouver, BC, Canada",2143.0,2,6470.0,2281.0,2006.0,Condo,29/10/2023,4888888.0
R2829694,1,1,"1480 Howe St, Vancouver, BC, Canada",456.0,0,2077.0,1642.0,2020.0,Condo,29/10/2023,749000.0
R2829043,2,2,"1281 W Cordova St, Vancouver, BC, Canada",1701.0,2,11784.0,2350.0,2004.0,Condo,30/10/2023,3998000.0
R2829860,10,8,"1536 W 36th Ave, Vancouver, BC, Canada",8532.0,3,36705.0,1031.0,1991.0,SingleFamily,01/11/2023,8800000.0
R2829904,3,2,"488 W 58th Ave, Vancouver, BC, Canada",1298.0,2,4541.0,1533.0,2021.0,Condo,01/11/2023,1990000.0
R2824647,0,0,"345 W 13th Ave, Vancouver, BC, Canada",5366.0,0,13738.0,1211.0,1912.0,SingleFamily,12/10/2023,6500000.0
R2823645,4,3,"2793 Alamein Ave, Vancouver, BC, Canada",1880.0,2,7967.0,1568.0,2020.0,Townhouse,09/10/2023,2948000.0
R2825119,1,1,"2960 E 29th Ave, Vancouver, BC, Canada",700.0,1,1677.0,897.0,1990.0,Townhouse,15/10/2023,628000.0
R2823989,1,1,"610 Granville St, Vancouver, BC, Canada",868.0,1,2419.0,1149.0,2006.0,Condo,10/10/2023,998000.0
R2824291,1,1,"5515 Boundary Rd, Vancouver, BC, Canada",490.0,0,1554.0,1222.0,2016.0,Condo,11/10/2023,599000.0
R2824044,4,3,"499 Pacific St, Vancouver, BC, Canada",3422.0,4,21911.0,1899.0,2018.0,Condo,10/10/2023,6499000.0
R2824664,2,3,"1328 W Pender St, Vancouver, BC, Canada",1635.0,2,5700.0,1521.0,2003.0,Condo,11/10/2023,2488000.0
R2823635,1,1,"889 Pacific St, Vancouver, BC, Canada",560.0,0,2836.0,1732.0,2021.0,Condo,09/10/2023,970000.0
R2820098,4,3,"5781 Newton Wynd, Vancouver, BC, Canada",7256.0,4,71579.0,1777.0,1947.0,SingleFamily,26/09/2023,12900000.0
R2819877,2,2,"4933 Clarendon St, Vancouver, BC, Canada",798.0,1,382.0,1126.0,2023.0,Condo,25/09/2023,898900.0
R2818766,2,2,"1060 Alberni St, Vancouver, BC, Canada",850.0,1,3330.0,1294.0,1988.0,Condo,24/09/2023,1100000.0
R2819862,3,2,"4933 Clarendon St, Vancouver, BC, Canada",922.0,1,382.0,1119.0,2023.0,Condo,25/09/2023,1031900.0
R2819489,3,3,"323 Jervis St, Vancouver, BC, Canada",2865.0,3,26976.0,2191.0,2002.0,Condo,25/09/2023,6280000.0
R2819831,2,2,"4933 Clarendon St, Vancouver, BC, Canada",720.0,1,314.0,1155.0,2023.0,Condo,25/09/2023,831900.0
R2819852,2,2,"4933 Clarendon St, Vancouver, BC, Canada",860.0,1,314.0,1048.0,2023.0,Condo,25/09/2023,901900.0
R2819887,2,2,"4933 Clarendon St, Vancouver, BC, Canada",868.0,1,356.0,1108.0,2023.0,Condo,25/09/2023,961900.0
R2814784,2,2,"7433 Cambie St, Vancouver, BC, Canada",840.0,1,2780.0,1880.0,2022.0,Condo,11/09/2023,1580000.0
R2814256,6,4,"1850 Marine Dr Sw, Vancouver, BC, Canada",5036.0,5,29306.0,1785.0,1931.0,SingleFamily,06/09/2023,8990000.0
R2811331,6,5,"4788 Marguerite St, Vancouver, BC, Canada",5091.0,2,31426.0,1410.0,2006.0,SingleFamily,31/08/2023,7180000.0
