,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
475,Single Family Residence,"$5,839",2008 sqft,No,"$1,767",R2896784,,Residential,1910,,"5338 Mchardy St, Vancouver, BC",2,4,0,16/06/2024,"$3,550,000"
476,Apartment/Condominium,,579 sqft,Yes,"$1,329",R2895819,,Residential,2024,,"108 - 2235 Broadway E, Vancouver, BC",1,1,1,16/06/2024,"$769,900"
477,Single Family Residence,"$6,288",1885 sqft,Yes,"$1,007",R2895436,,Residential,1976,,"1730 E 36th Ave, Vancouver, BC",2,5,2,16/06/2024,"$1,899,000"
478,Townhouse,"$3,376",1155 sqft,Yes,"$1,194",R2896318,,Residential,1984,,"2310 Trafalgar St, Vancouver, BC",2,2,1,16/06/2024,"$1,380,000"
479,Apartment/Condominium,"$2,144",710 sqft,Yes,"$1,056",R2895989,,Residential,1996,,"2308 - 438 Seymour St, Vancouver, BC",2,2,0,16/06/2024,"$749,900"
480,Apartment/Condominium,"$3,151",1244 sqft,Yes,$956,R2894943,,Residential,1994,,"2201 - 867 Hamilton St, Vancouver, BC",2,2,1,13/06/2024,"$1,190,000"
481,Apartment/Condominium,"$1,821",626 sqft,Yes,"$1,052",R2894921,,Residential,1996,,"1103 - 1238 Seymour St, Vancouver, BC",1,1,1,13/06/2024,"$658,800"
482,Apartment/Condominium,"$2,066",720 sqft,Yes,"$1,109",R2895053,,Residential,2017,,"1111 - 2220 Kingsway, Vancouver, BC",2,2,2,13/06/2024,"$799,000"
483,Apartment/Condominium,"$2,297",912 sqft,Yes,$984,R2894945,,Residential,2021,,"308 - 3188 Riverwalk Ave, Vancouver, BC",2,2,1,13/06/2024,"$898,000"
484,Townhouse,,725 sqft,Yes,"$1,294",R2894951,,Residential,2023,,"14 - 7563 Oak St, Vancouver, BC",2,2,1,13/06/2024,"$938,800"
485,Apartment/Condominium,"$2,989",1183 sqft,Yes,"$1,005",R2895055,,Residential,1994,,"2303 - 867 Hamilton St, Vancouver, BC",2,2,1,13/06/2024,"$1,189,800"
486,Single Family Residence,"$5,755",1778 sqft,No,"$2,249",R2896750,,Residential,1911,,"5344 Mchardy St, Vancouver, BC",2,3,0,13/06/2024,"$4,000,000"
487,Townhouse,,1320 sqft,Yes,"$1,589",R2895537,,Residential,2026,,"485 W 28th Ave, Vancouver, BC",2,3,1,13/06/2024,"$2,098,000"
488,Apartment/Condominium,"$1,985",582 sqft,Yes,"$1,338",R2894939,,Residential,2014,,"1704 - 1009 Harwood St, Vancouver, BC",1,1,1,12/06/2024,"$778,900"
489,Apartment/Condominium,"$1,849",585 sqft,Yes,"$1,193",R2895133,,Residential,1998,,"1003 - 1200 W Georgia St, Vancouver, BC",1,1,1,12/06/2024,"$698,000"
490,Apartment/Condominium,,578 sqft,Yes,"$1,340",R2894708,,Residential,2025,,"164 - 479 W 28 Th Ave, Vancouver, BC",1,1,0,12/06/2024,"$774,900"
491,Apartment/Condominium,"$2,700",883 sqft,Yes,"$1,217",R2894478,,Residential,2005,,"1406 - 1001 Homer St, Vancouver, BC",2,2,1,12/06/2024,"$1,075,000"
492,Single Family Residence,"$6,536",2137 sqft,No,$841,R2894650,,Residential,1916,,"6307 Chester St, Vancouver, BC",2,6,3,12/06/2024,"$1,799,000"
493,Single Family Residence,"$6,749",3535 sqft,Yes,"$1,213",R2894775,,Residential,2024,,"6210 Larch St, Vancouver, BC",6,6,2,12/06/2024,"$4,288,000"
494,Apartment/Condominium,,1077 sqft,Yes,"$1,671",R2894978,,Residential,2025,,"113 - 539 W 28th Ave, Vancouver, BC",2,3,1,12/06/2024,"$1,799,900"
495,Apartment/Condominium,"$2,556",706 sqft,Yes,"$1,678",R2895013,,Residential,2024,,"411 - 5168 Cambie St, Vancouver, BC",1,2,1,12/06/2024,"$1,185,000"
496,Apartment/Condominium,"$1,948",714 sqft,No,$959,R2894568,,Residential,1914,,"47 - 777 Burrard St, Vancouver, BC",1,1,0,12/06/2024,"$685,000"
497,Apartment/Condominium,"$1,883",609 sqft,Yes,"$1,257",R2893392,,Residential,2007,,"2801 - 688 Abbott St, Vancouver, BC",1,1,1,11/06/2024,"$765,900"
498,Apartment/Condominium,"$2,138",806 sqft,Yes,"$1,027",R2894917,,Residential,2007,,"1806 - 111 W Georgia St, Vancouver, BC",1,2,0,12/06/2024,"$828,000"
499,Single Family Residence,"$47,119",4361 sqft,Yes,"$2,288",R2895182,,Residential,2021,,"4528 Langara Ave, Vancouver, BC",4,5,2,12/06/2024,"$9,980,000"
500,Apartment/Condominium,,536 sqft,Yes,"$1,585",R2895199,,Residential,2024,,"212 - 5168 Cambie St, Vancouver, BC",1,1,1,12/06/2024,"$849,999"
501,Apartment/Condominium,,540 sqft,Yes,"$1,459",R2894306,,Residential,2024,,"407 - 5380 Crooked Branch Rd, Vancouver, BC",1,1,1,11/06/2024,"$788,000"
502,Apartment/Condominium,"$2,569",815 sqft,Yes,"$1,138",R2895014,,Residential,2003,,"408 - 3637 W 17th Ave, Vancouver, BC",2,2,1,12/06/2024,"$928,000"
503,Apartment/Condominium,"$2,308",762 sqft,Yes,"$1,115",R2894418,,Residential,2018,,"2106 - 8538 River District Cross, Vancouver, BC",2,2,1,12/06/2024,"$850,000"
504,Apartment/Condominium,"$1,858",610 sqft,Yes,"$1,106",R2894370,,Residential,2016,,"518 - 384 E 1 St Ave, Vancouver, BC",1,1,1,11/06/2024,"$675,000"
505,Single Family Residence,"$9,201",2086 sqft,Yes,"$1,289",R2894742,,Residential,1923,,"3887 W 51st Ave, Vancouver, BC",4,8,6,11/06/2024,"$2,690,000"
506,Apartment/Condominium,"$2,321",858 sqft,Yes,"$1,139",R2894516,,Residential,2006,,"105 - 5740 Toronto Rd, Vancouver, BC",2,2,1,11/06/2024,"$978,000"
507,Apartment/Condominium,"$2,343",893 sqft,Yes,$839,R2894270,,Residential,1976,,"212 - 265 E 15th Ave, Vancouver, BC",1,2,1,11/06/2024,"$750,000"
508,Apartment/Condominium,,1160 sqft,Yes,"$1,410",R2894066,,Residential,2022,,"2205 - 7433 Cambie St, Vancouver, BC",2,2,1,11/06/2024,"$1,635,900"
509,Single Family Residence,"$8,017",2368 sqft,No,"$1,013",R2893961,,Residential,1959,,"3369 Price St, Vancouver, BC",3,5,2,11/06/2024,"$2,398,800"
510,Apartment/Condominium,"$3,982",1157 sqft,Yes,"$1,209",R2894346,,Residential,2005,,"2202 - 583 Beach Cres, Vancouver, BC",2,2,1,11/06/2024,"$1,399,000"
511,Single Family Residence,"$18,159",4082 sqft,Yes,"$1,224",R2893956,,Residential,1986,,"3488 Collingwood St, Vancouver, BC",4,5,4,11/06/2024,"$4,998,000"
512,Single Family Residence,"$8,259",2707 sqft,Yes,$775,R2894087,,Residential,1969,,"3325 Winlaw Pl, Vancouver, BC",2,4,5,11/06/2024,"$2,099,000"
513,Apartment/Condominium,"$2,809",660 sqft,Yes,"$1,436",R2893936,,Residential,2020,,"1901 - 1480 Howe St, Vancouver, BC",1,1,1,11/06/2024,"$948,000"
514,Apartment/Condominium,"$1,655",495 sqft,Yes,"$1,208",R2895513,,Residential,2006,,"PH7 - 1082 Seymour St, Vancouver, BC",1,1,1,11/06/2024,"$598,000"
515,Apartment/Condominium,"$2,361",1063 sqft,Yes,$986,R2894123,,Residential,1975,,"203 - 1355 Harwood St, Vancouver, BC",2,2,2,11/06/2024,"$1,049,000"
516,Apartment/Condominium,"$3,431",918 sqft,Yes,"$1,404",R2894100,,Residential,2020,,"104 - 4988 Cambie St, Vancouver, BC",2,2,2,11/06/2024,"$1,288,888"
517,Single Family Residence,"$7,177",3908 sqft,No,$777,R2894368,,Residential,2016,,"2132 E 27th Ave, Vancouver, BC",7,10,1,11/06/2024,"$3,038,000"
518,Townhouse,"$2,503",2257 sqft,Yes,"$1,107",R2894339,,Residential,2006,,"112 - 5958 Iona Dr, Vancouver, BC",3,4,1,11/06/2024,"$2,500,000"
519,Single Family Residence,"$6,971",2906 sqft,No,$664,R2894274,,Residential,1980,,"5794 Lanark St, Vancouver, BC",4,7,0,11/06/2024,"$1,930,000"
520,Single Family Residence,"$6,641",1432 sqft,No,"$1,186",R2893345,,Residential,1954,,"5150 Spencer St, Vancouver, BC",2,5,2,10/06/2024,"$1,699,000"
521,Apartment/Condominium,"$8,529",1238 sqft,Yes,"$2,140",R2894784,,Residential,2021,,"3501 - 889 Pacific St, Vancouver, BC",2,3,2,10/06/2024,"$2,650,000"
522,Single Family Residence,"$8,492",2398 sqft,Yes,"$1,037",R2893225,,Residential,1989,,"1573 W 66 Th Ave, Vancouver, BC",3,5,2,10/06/2024,"$2,488,000"
523,Apartment/Condominium,"$2,978",1068 sqft,Yes,"$1,147",R2894643,,Residential,1986,,"305 - 1206 W 14th Ave, Vancouver, BC",2,3,1,10/06/2024,"$1,225,000"
524,Apartment/Condominium,"$2,295",753 sqft,Yes,$981,R2893786,,Residential,2008,,"604 - 36 Water St, Vancouver, BC",0,1,1,10/06/2024,"$738,800"
525,Apartment/Condominium,"$2,486",800 sqft,Yes,"$1,218",R2893864,,Residential,2008,,"911 - 788 Richards St, Vancouver, BC",2,2,2,10/06/2024,"$974,888"
526,Apartment/Condominium,"$3,737",1166 sqft,Yes,"$1,225",R2892996,,Residential,1996,,"804 - 518 Beatty St, Vancouver, BC",2,1,1,10/06/2024,"$1,428,800"
527,Single Family Residence,"$7,129",2503 sqft,Yes,$998,R2893468,,Residential,1910,,"1504 E 20th Ave, Vancouver, BC",2,4,1,10/06/2024,"$2,498,000"
528,Apartment/Condominium,"$1,499",678 sqft,Yes,$883,R2893520,,Residential,2001,,"707 - 3520 Crowley Dr, Vancouver, BC",1,1,1,10/06/2024,"$599,000"
529,Single Family Residence,"$6,542",1514 sqft,No,"$1,106",R2893173,,Residential,1953,,"1635 E 57th Ave, Vancouver, BC",1,4,0,10/06/2024,"$1,675,000"
530,Apartment/Condominium,"$3,804",1092 sqft,Yes,"$1,097",R2893782,,Residential,2009,,"606 - 29 Smithe Mews, Vancouver, BC",1,1,2,10/06/2024,"$1,198,000"
531,Apartment/Condominium,"$1,488",719 sqft,Yes,"$1,223",R2895406,,Residential,2020,,"431 - 3563 Ross Dr, Vancouver, BC",1,2,1,10/06/2024,"$880,000"
532,Multi Family,"$3,545",1242 sqft,Yes,"$1,238",R2893370,,Residential,2008,,"2173 Charles St, Vancouver, BC",1,2,1,10/06/2024,"$1,538,000"
533,Single Family Residence,"$11,643",4121 sqft,Yes,$895,R2893533,,Residential,1959,,"692 W 51st Ave, Vancouver, BC",3,5,3,10/06/2024,"$3,690,000"
534,Apartment/Condominium,"$1,465",578 sqft,Yes,$951,R2894812,,Residential,1998,,"1107 - 3438 Vanness Ave, Vancouver, BC",1,1,1,10/06/2024,"$549,900"
535,Single Family Residence,"$23,639",4132 sqft,Yes,"$1,377",R2893955,,Residential,1941,,"6812 Arbutus St, Vancouver, BC",3,4,5,10/06/2024,"$5,690,000"
536,Apartment/Condominium,"$8,089",1391 sqft,Yes,"$2,076",R2893482,,Residential,2020,,"1402 - 620 Cardero St, Vancouver, BC",2,2,3,10/06/2024,"$2,888,000"
537,Single Family Residence,"$17,305",3427 sqft,Yes,"$1,459",R2893467,,Residential,1974,,"1055 W 57th Ave, Vancouver, BC",4,8,2,10/06/2024,"$4,999,999"
538,Apartment/Condominium,"$1,649",734 sqft,Yes,$952,R2893517,,Residential,2002,,"401 - 5770 Oak St, Vancouver, BC",1,1,1,10/06/2024,"$699,000"
539,Single Family Residence,"$11,454",2710 sqft,Yes,"$1,290",R2893179,,Residential,1930,,"5480 Collingwood St, Vancouver, BC",3,6,3,10/06/2024,"$3,498,000"
540,Apartment/Condominium,"$2,923",996 sqft,Yes,"$1,003",R2893698,,Residential,1998,,"202 - 1228 Marinaside Cres, Vancouver, BC",2,2,1,10/06/2024,"$999,000"
541,Townhouse,,1399 sqft,Yes,"$1,356",R2894616,,Residential,2024,,"TH5 - 6778 Oak St, Vancouver, BC",2,3,1,10/06/2024,"$1,898,000"
542,Apartment/Condominium,"$2,525",1367 sqft,Yes,"$1,307",R2894117,,Residential,2020,,"208 - 4988 Cambie St, Vancouver, BC",2,3,2,10/06/2024,"$1,788,000"
543,Apartment/Condominium,"$1,757",814 sqft,Yes,"$1,336",R2893290,,Residential,2018,,"307 - 3581 Ross Dr, Vancouver, BC",2,2,1,10/06/2024,"$1,088,000"
544,Apartment/Condominium,"$2,461",996 sqft,Yes,$902,R2893308,,Residential,1983,,"4 - 11 550 Beatty St, Vancouver, BC",1,1,1,09/06/2024,"$899,000"
545,Apartment/Condominium,"$3,893",887 sqft,Yes,"$1,251",R2893163,,Residential,2020,,"3707 - 1480 Howe St, Vancouver, BC",2,2,1,09/06/2024,"$1,110,000"
546,Apartment/Condominium,"$2,957",1205 sqft,Yes,"$1,153",R2893374,,Residential,1995,,"206 - 1338 Homer St, Vancouver, BC",2,3,2,09/06/2024,"$1,390,000"
547,Multi Family,"$4,273",1448 sqft,Yes,"$1,035",R2892555,,Residential,2016,,"2340 E 33 Rd Ave, Vancouver, BC",3,4,1,09/06/2024,"$1,499,000"
548,Apartment/Condominium,"$8,997",1954 sqft,Yes,"$1,919",R2892711,,Residential,1998,,"L302 - 1550 Coal Harbour Quay, Vancouver, BC",2,4,2,09/06/2024,"$3,750,000"
549,Single Family Residence,"$8,535",2551 sqft,Yes,$764,R2893054,,Residential,1912,,"619 E 22nd Ave, Vancouver, BC",2,3,1,09/06/2024,"$1,950,000"
550,Multi Family,,1619 sqft,Yes,"$1,253",R2893001,,Residential,2024,,"1 - 1161 E 11th Ave, Vancouver, BC",3,4,1,09/06/2024,"$2,029,999"
551,Apartment/Condominium,"$2,138",648 sqft,Yes,"$1,155",R2893394,,Residential,2017,,"206 - 7928 Yukon St, Vancouver, BC",1,1,1,09/06/2024,"$749,000"
552,Multi Family,"$5,212",1740 sqft,Yes,"$1,109",R2892830,,Residential,2020,,"1929 Kitchener St, Vancouver, BC",3,3,1,09/06/2024,"$1,929,900"
553,Single Family Residence,"$6,583",2588 sqft,No,$726,R2893076,,Residential,1967,,"806 E 55th Ave, Vancouver, BC",2,6,2,09/06/2024,"$1,880,000"
554,Apartment/Condominium,"$2,183",932 sqft,Yes,$885,R2892676,,Residential,2018,,"412 - 3289 Riverwalk Ave, Vancouver, BC",2,2,1,09/06/2024,"$825,000"
555,Apartment/Condominium,,1153 sqft,Yes,"$3,035",R2894567,,Residential,2023,,"2502 - 1568 Alberni St, Vancouver, BC",2,2,1,09/06/2024,"$3,500,000"
556,Apartment/Condominium,,835 sqft,Yes,"$1,257",R2892144,,Residential,2024,,"205 - 2235 Broadway E, Vancouver, BC",2,2,1,09/06/2024,"$1,050,000"
557,Apartment/Condominium,"$2,967",1098 sqft,Yes,$881,R2893000,,Residential,2009,,"1009 - 788 Hamilton St, Vancouver, BC",2,3,1,09/06/2024,"$968,000"
558,Single Family Residence,"$10,670",3211 sqft,Yes,"$1,089",R2893679,,Residential,1931,,"5807 Olympic St, Vancouver, BC",3,5,4,09/06/2024,"$3,498,000"
559,Single Family Residence,"$6,933",2505 sqft,Yes,$877,R2892352,,Residential,1988,,"21 King Edward Ave E, Vancouver, BC",3,5,4,09/06/2024,"$2,198,000"
560,Single Family Residence,"$7,473",1994 sqft,Yes,"$1,078",R2893041,,Residential,1996,,"2505 Charles St, Vancouver, BC",4,6,2,09/06/2024,"$2,150,000"
561,Apartment/Condominium,"$3,627",1099 sqft,Yes,"$1,235",R2892637,,Residential,2009,,"603 - 1661 Ontario St, Vancouver, BC",2,2,2,09/06/2024,"$1,358,000"
562,Apartment/Condominium,"$2,347",924 sqft,No,$865,R2893260,,Residential,2006,,"212 - 55 E Cordova St, Vancouver, BC",1,1,0,09/06/2024,"$799,900"
563,Apartment/Condominium,"$1,315",566 sqft,Yes,$756,R2892763,,Residential,2009,,"515 - 168 Powell St, Vancouver, BC",1,1,0,09/06/2024,"$428,000"
564,Apartment/Condominium,"$2,539",636 sqft,Yes,"$1,257",R2892457,,Residential,2021,,"110 - 469 King Edward Ave W, Vancouver, BC",1,1,1,09/06/2024,"$799,900"
565,Apartment/Condominium,"$3,064",819 sqft,Yes,"$1,404",R2892651,,Residential,2021,,"404 - 4908 Cambie St, Vancouver, BC",2,2,1,09/06/2024,"$1,149,900"
566,Single Family Residence,"$12,379",2875 sqft,Yes,"$1,808",R2893602,,Residential,1958,,"736 W 49th Ave, Vancouver, BC",3,5,2,09/06/2024,"$5,200,000"
567,Multi Family,"$6,306",1486 sqft,Yes,"$1,109",R2892845,,Residential,2024,,"1 - 2715 E Pender St, Vancouver, BC",3,3,2,09/06/2024,"$1,648,000"
568,Single Family Residence,"$13,516",3948 sqft,No,"$1,088",R2893191,,Residential,1995,,"1688 W 61st Ave, Vancouver, BC",4,6,4,09/06/2024,"$4,298,000"
569,Single Family Residence,"$7,748",2810 sqft,Yes,$889,R2893748,,Residential,2009,,"6466 Commercial St, Vancouver, BC",5,7,2,09/06/2024,"$2,499,000"
570,Apartment/Condominium,"$1,216",610 sqft,Yes,$860,R2892439,,Residential,1974,,"102 - 750 E 7 Th Ave, Vancouver, BC",1,1,1,09/06/2024,"$525,000"
571,Townhouse,"$3,721",1204 sqft,Yes,"$1,078",R2892621,,Residential,2015,,"1709 Ontario St, Vancouver, BC",2,2,1,09/06/2024,"$1,299,000"
572,Single Family Residence,"$13,220",3293 sqft,Yes,"$1,169",R2893181,,Residential,2009,,"585 60 Th Ave W, Vancouver, BC",5,7,4,09/06/2024,"$3,850,000"
573,Single Family Residence,"$19,652",7111 sqft,Yes,$646,R2893062,,Residential,1980,,"2122 Marine Dr Sw, Vancouver, BC",4,6,5,09/06/2024,"$4,595,000"
574,Apartment/Condominium,"$1,564",667 sqft,Yes,$973,R2892391,,Residential,1977,,"401 - 1717 Haro St, Vancouver, BC",1,1,1,09/06/2024,"$649,000"
575,Single Family Residence,"$10,911",3033 sqft,Yes,"$1,813",R2892658,,Residential,1925,,"3594 King Edward Ave W, Vancouver, BC",3,5,0,09/06/2024,"$5,500,000"
576,Apartment/Condominium,"$3,600",838 sqft,Yes,"$1,515",R2892545,,Residential,2021,,"2712 - 1289 Hornby St, Vancouver, BC",2,2,1,06/06/2024,"$1,269,900"
577,Single Family Residence,"$7,184",2858 sqft,No,"$1,049",R2892552,,Residential,2021,,"4841 Dumfries St, Vancouver, BC",5,8,1,07/06/2024,"$2,999,000"
578,Single Family Residence,"$8,345",1733 sqft,No,"$1,551",R2891915,,Residential,1923,,"2344 W 45th Ave, Vancouver, BC",2,3,0,06/06/2024,"$2,688,000"
579,Apartment/Condominium,"$1,274",400 sqft,Yes,"$1,247",R2891947,,Residential,1999,,"503 - 1367 Alberni St, Vancouver, BC",1,0,1,06/06/2024,"$499,000"
580,Townhouse,,2220 sqft,Yes,"$1,350",R2892066,,Residential,2024,,"5503 Blenheim St, Vancouver, BC",3,3,1,06/06/2024,"$2,998,000"
581,Multi Family,"$4,863",1348 sqft,Yes,"$1,298",R2892055,,Residential,2019,,"1248 23 Rd Ave E, Vancouver, BC",3,3,1,06/06/2024,"$1,750,000"
582,Townhouse,"$1,351",1373 sqft,Yes,"$1,375",R2892273,,Residential,2022,,"2502 W 33 Rd Ave, Vancouver, BC",2,2,1,07/06/2024,"$1,888,000"
583,Single Family Residence,"$46,199",3361 sqft,Yes,"$2,969",R2892824,,Residential,1952,,"1350 Laurier Ave, Vancouver, BC",2,5,0,06/06/2024,"$9,980,000"
584,Apartment/Condominium,"$1,114",773 sqft,Yes,$937,R2892181,,Residential,1996,,"224 - 5735 Hampton Pl, Vancouver, BC",1,1,1,06/06/2024,"$725,000"
585,Single Family Residence,"$27,060",3208 sqft,Yes,"$1,402",R2891905,,Residential,1931,,"4086 W 8th Ave, Vancouver, BC",1,5,3,06/06/2024,"$4,498,000"
586,Single Family Residence,"$7,579",2527 sqft,Yes,$763,R2892104,,Residential,1962,,"4530 Reid St, Vancouver, BC",2,6,4,06/06/2024,"$1,929,000"
587,Townhouse,,1625 sqft,Yes,"$1,217",R2892062,,Residential,2023,,"990 W 52 Nd Ave, Vancouver, BC",2,3,1,06/06/2024,"$1,977,900"
588,Apartment/Condominium,"$1,884",1203 sqft,Yes,"$1,309",R2892183,,Residential,2007,,"303 - 5989 Walter Gage Rd, Vancouver, BC",2,2,2,06/06/2024,"$1,575,000"
589,Townhouse,,1933 sqft,Yes,"$1,395",R2892063,,Residential,2024,,"3304 Mayfair Ave, Vancouver, BC",3,3,1,06/06/2024,"$2,698,000"
590,Apartment/Condominium,"$2,789",1064 sqft,Yes,$939,R2891849,,Residential,1989,,"104 - 2628 Ash St, Vancouver, BC",2,2,1,06/06/2024,"$999,888"
591,Apartment/Condominium,"$3,600",858 sqft,Yes,"$1,513",R2892580,,Residential,2021,,"3310 - 1289 Hornby St, Vancouver, BC",2,2,1,06/06/2024,"$1,299,000"
592,Apartment/Condominium,"$1,566",440 sqft,Yes,"$1,247",R2891788,,Residential,2021,,"408 - 5058 Joyce St, Vancouver, BC",1,1,0,05/06/2024,"$549,000"
593,Apartment/Condominium,"$2,055",587 sqft,Yes,"$1,325",R2891333,,Residential,2013,,"2501 - 1351 Continental St, Vancouver, BC",1,1,1,05/06/2024,"$778,000"
594,Apartment/Condominium,"$4,546",1614 sqft,Yes,"$1,237",R2891812,,Residential,1999,,"2701 - 1331 Alberni St, Vancouver, BC",2,3,2,05/06/2024,"$1,998,000"
595,Single Family Residence,"$7,797",3519 sqft,Yes,"$1,269",R2891422,,Residential,2021,,"4397 W 16 Th Ave, Vancouver, BC",6,5,1,05/06/2024,"$4,468,000"
596,Single Family Residence,"$6,621",2439 sqft,Yes,$938,R2891898,,Residential,1982,,"419 E 60th Ave, Vancouver, BC",3,5,5,05/06/2024,"$2,288,000"
597,Single Family Residence,"$7,441",1911 sqft,Yes,"$1,046",R2891315,,Residential,1912,,"5876 Tyne St, Vancouver, BC",2,3,1,05/06/2024,"$1,999,999"
598,Townhouse,"$4,950",1352 sqft,Yes,"$1,471",R2891318,,Residential,2019,,"1577 57 Th Ave W, Vancouver, BC",2,2,2,05/06/2024,"$1,990,000"
599,Single Family Residence,"$8,329",2248 sqft,Yes,"$1,183",R2891695,,Residential,1990,,"7567 Ontario St, Vancouver, BC",3,4,3,05/06/2024,"$2,660,000"
600,Apartment/Condominium,"$2,397",1022 sqft,Yes,$879,R2891488,,Residential,1997,,"507 - 22 E Cordova St, Vancouver, BC",1,1,1,05/06/2024,"$899,000"
601,Apartment/Condominium,"$3,064",1170 sqft,Yes,"$1,442",R2891805,,Residential,1998,,"2203 - 837 W Hastings St, Vancouver, BC",2,2,1,05/06/2024,"$1,688,000"
602,Apartment/Condominium,"$2,489",894 sqft,Yes,$995,R2891353,,Residential,2018,,"1502 - 4638 Gladstone St, Vancouver, BC",2,2,1,05/06/2024,"$890,000"
603,Apartment/Condominium,"$4,825",1278 sqft,Yes,"$1,471",R2891417,,Residential,2003,,"2205 - 1328 W Pender St, Vancouver, BC",3,3,1,05/06/2024,"$1,880,000"
604,Apartment/Condominium,"$3,198",1344 sqft,Yes,$921,R2891768,,Residential,1992,,"601 - 1788 W Georgia St, Vancouver, BC",2,2,2,05/06/2024,"$1,238,000"
605,Apartment/Condominium,"$2,177",791 sqft,Yes,"$1,072",R2891613,,Residential,2019,,"1510 - 4638 Gladstone St, Vancouver, BC",2,2,1,05/06/2024,"$848,000"
606,Apartment/Condominium,"$4,521",1165 sqft,Yes,"$1,372",R2892186,,Residential,2021,,"605 - 6733 Cambie St, Vancouver, BC",2,3,1,05/06/2024,"$1,599,000"
607,Single Family Residence,"$5,693",3170 sqft,No,"$1,100",R2891669,,Residential,2023,,"603 E 57th Ave, Vancouver, BC",5,7,1,05/06/2024,"$3,488,000"
608,Apartment/Condominium,"$2,939",640 sqft,Yes,"$1,545",R2890628,,Residential,2016,,"2703 - 1151 W Georgia St, Vancouver, BC",1,1,1,04/06/2024,"$988,888"
609,Single Family Residence,"$7,233",1897 sqft,Yes,"$1,053",R2891232,,Residential,1939,,"2796 E 16th Ave, Vancouver, BC",2,4,3,04/06/2024,"$1,999,000"
610,Single Family Residence,"$10,818",3628 sqft,Yes,"$1,101",R2891173,,Residential,1930,,"438 17 Th Ave W, Vancouver, BC",3,8,4,04/06/2024,"$3,998,000"
611,Single Family Residence,"$7,546",1954 sqft,Yes,"$1,220",R2891755,,Residential,1997,,"1089 King Edward Ave E, Vancouver, BC",4,5,4,04/06/2024,"$2,385,000"
612,Apartment/Condominium,"$2,344",977 sqft,Yes,$920,R2891760,,Residential,1977,,"115 - 1345 W 15th Ave, Vancouver, BC",1,2,1,04/06/2024,"$899,000"
613,Apartment/Condominium,"$1,846",461 sqft,Yes,"$1,297",R2891400,,Residential,2021,,"1119 - 1768 Cook St, Vancouver, BC",1,1,0,04/06/2024,"$598,000"
614,Single Family Residence,"$6,805",2335 sqft,Yes,$890,R2890805,,Residential,1978,,"2610 E 7 Th Ave, Vancouver, BC",2,5,4,04/06/2024,"$2,080,000"
615,Townhouse,,1340 sqft,Yes,"$1,341",R2891646,,Residential,2023,,"1108 E 53 Rd Ave, Vancouver, BC",2,3,1,04/06/2024,"$1,798,000"
616,Single Family Residence,"$6,569",2694 sqft,Yes,$997,R2891163,,Residential,2017,,"4587 Fleming St, Vancouver, BC",5,6,2,04/06/2024,"$2,688,000"
617,Apartment/Condominium,"$1,307",494 sqft,No,"$1,113",R2891238,,Residential,2000,,"201 - 55 Alexander St, Vancouver, BC",1,1,0,04/06/2024,"$550,000"
618,Apartment/Condominium,"$2,084",680 sqft,Yes,"$1,175",R2891286,,Residential,2011,,"1705 - 888 Homer St, Vancouver, BC",1,1,1,04/06/2024,"$799,000"
619,Apartment/Condominium,"$1,596",601 sqft,Yes,"$1,201",R2891757,,Residential,2007,,"1110 - 688 Abbott St, Vancouver, BC",1,1,1,04/06/2024,"$721,991"
